ID,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,label
1126,0,88,20,248,96,32,32,0,0
1034,192,0,0,5,14,3,222,0,0
132,0,0,0,76,17,59,12,0,0
817,192,0,229,8,10,0,0,2,0
1126,0,88,24,248,96,32,32,0,0
132,0,0,0,76,18,0,12,0,0
1034,192,0,0,5,14,3,234,0,0
817,192,0,229,9,10,0,0,2,0
1126,0,88,28,248,96,32,32,0,0
132,0,0,0,76,18,1,12,0,0
817,192,0,229,10,10,0,0,2,0
1034,192,0,0,5,14,3,246,0,0
1126,0,88,32,248,96,32,32,0,0
132,0,0,0,76,18,2,12,0,0
817,192,0,229,11,10,0,0,2,0
1034,192,0,0,5,14,4,2,0,0
1126,0,88,36,248,96,32,32,0,0
132,0,0,0,76,18,3,12,0,0
817,192,0,229,12,10,0,0,2,0
1126,0,88,40,248,96,32,32,0,0
1034,192,0,0,5,14,4,14,0,0
132,0,0,0,76,18,4,12,0,0
817,192,0,229,13,10,0,0,2,0
1126,0,88,44,248,96,32,32,0,0
1034,192,0,0,5,14,4,26,0,0
132,0,0,0,76,18,5,12,0,0
817,192,0,229,14,10,0,0,2,0
1126,0,88,48,248,96,32,32,0,0
132,0,0,0,76,18,6,12,0,0
1034,192,0,0,5,14,4,38,0,0
817,192,0,229,15,10,0,0,2,0
1126,0,88,52,248,96,32,32,0,0
132,0,0,0,76,18,7,12,0,0
817,192,0,229,16,10,0,0,2,0
1034,192,0,0,5,14,4,50,0,0
1126,0,88,56,248,96,32,32,0,0
132,0,0,0,76,18,8,12,0,0
817,192,0,229,17,10,0,0,2,0
1034,192,0,0,5,14,4,62,0,0
1126,0,88,60,248,96,32,32,0,0
1200,255,0,128,0,0,0,24,252,0
132,0,0,0,76,18,9,12,0,0
817,192,0,229,18,10,0,0,2,0
1126,0,88,64,248,96,32,32,0,0
1034,192,0,0,5,14,4,74,0,0
132,0,0,0,76,18,10,12,0,0
817,192,0,229,19,10,0,0,2,0
1126,0,88,68,248,96,32,32,0,0
1034,192,0,0,5,14,4,86,0,0
132,0,0,0,76,18,11,12,0,0
817,192,0,229,20,10,0,0,2,0
1126,0,88,72,248,96,32,32,0,0
132,0,0,0,76,18,12,12,0,0
1034,192,0,0,5,14,4,98,0,0
817,192,0,229,21,10,0,0,2,0
1126,0,88,76,248,96,32,32,0,0
132,0,0,0,76,18,13,12,0,0
817,192,0,229,22,10,0,0,2,0
1034,192,0,0,5,14,4,110,0,0
1126,0,88,80,248,96,32,32,0,0
132,0,0,0,76,18,14,12,0,0
817,192,0,229,23,10,0,0,2,0
1034,192,0,0,5,14,4,122,0,0
1126,0,88,84,248,96,32,32,0,0
132,0,0,0,76,18,15,12,0,0
817,192,0,229,24,10,0,0,2,0
1126,0,88,88,248,96,32,32,0,0
1034,192,0,0,5,14,4,134,0,0
132,0,0,0,76,18,16,12,0,0
817,192,0,229,25,10,0,0,2,0
1126,0,88,92,248,96,32,32,0,0
1034,192,0,0,5,14,4,146,0,0
1200,255,0,128,0,64,0,24,248,0
132,0,0,0,76,18,17,12,0,0
817,192,0,229,26,10,0,0,2,0
1126,0,88,96,248,96,32,32,0,0
132,0,0,0,76,18,18,12,0,0
1034,192,0,0,5,14,4,158,0,0
817,192,0,229,27,10,0,0,2,0
1126,0,88,100,248,96,32,32,0,0
132,0,0,0,76,18,19,12,0,0
817,192,0,229,28,10,0,0,2,0
1034,192,0,0,5,14,4,170,0,0
1126,0,88,104,248,96,32,32,0,0
132,0,0,0,76,18,20,12,0,0
817,192,0,229,29,10,0,0,2,0
1034,192,0,0,5,14,4,182,0,0
1126,0,88,108,248,96,32,32,0,0
132,0,0,0,76,18,21,12,0,0
817,192,0,229,30,10,0,0,2,0
1126,0,88,112,248,96,32,32,0,0
1034,192,0,0,5,14,4,194,0,0
132,0,0,0,76,18,22,12,0,0
817,192,0,229,31,10,0,0,2,0
1126,0,88,116,248,96,32,32,0,0
1034,192,0,0,5,14,4,206,0,0
132,0,0,0,76,18,23,12,0,0
817,192,0,229,32,10,0,0,2,0
1126,0,88,120,248,96,32,32,0,0
132,0,0,0,76,18,24,12,0,0
1034,192,0,0,5,14,4,218,0,0
817,192,0,229,33,10,0,0,2,0
1077,124,112,8,28,0,36,41,0,0
1077,40,32,0,84,0,32,41,0,0
1126,0,88,124,248,96,32,32,0,0
132,0,0,0,76,18,25,12,0,0
817,192,0,229,34,10,0,0,2,0
1034,192,0,0,5,14,4,230,0,0
1126,0,88,128,248,96,32,32,0,0
132,0,0,0,76,18,26,12,0,0
817,192,0,229,35,10,0,0,2,0
1034,192,0,0,5,14,4,242,0,0
1126,0,88,132,248,96,32,32,0,0
132,0,0,0,76,18,27,12,0,0
817,192,0,229,36,10,0,0,2,0
1126,0,88,136,248,96,32,32,0,0
1034,192,0,0,5,14,4,254,0,0
132,0,0,0,76,18,28,12,0,0
817,192,0,229,37,10,0,0,2,0
1126,0,88,140,248,96,32,32,0,0
1034,192,0,0,5,14,5,10,0,0
132,0,0,0,76,18,29,12,0,0
817,192,0,229,38,10,0,0,2,0
1126,0,88,144,248,96,32,32,0,0
132,0,0,0,76,18,30,12,0,0
1034,192,0,0,5,14,5,22,0,0
817,192,0,229,39,10,0,0,2,0
1126,0,88,148,248,96,32,32,0,0
132,0,0,0,76,18,31,12,0,0
817,192,0,229,40,10,0,0,2,0
1034,192,0,0,5,14,5,34,0,0
1126,0,88,152,248,96,32,32,0,0
132,0,0,0,76,18,32,12,0,0
817,192,0,229,41,10,0,0,2,0
1034,192,0,0,5,14,5,46,0,0
1126,0,88,156,248,96,32,32,0,0
132,0,0,0,76,18,33,12,0,0
817,192,0,229,42,10,0,0,2,0
1077,40,32,8,28,0,36,41,0,0
1077,124,112,0,84,0,32,41,0,0
1126,0,88,160,248,96,32,32,0,0
1034,192,0,0,5,14,5,58,0,0
132,0,0,0,76,18,34,12,0,0
817,192,0,229,43,10,0,0,2,0
1126,0,88,164,248,96,32,32,0,0
1034,192,0,0,5,14,5,70,0,0
132,0,0,0,76,18,35,12,0,0
817,192,0,229,44,10,0,0,2,0
1126,0,88,168,248,96,32,32,0,0
132,0,0,0,76,18,36,12,0,0
1034,192,0,0,5,14,5,82,0,0
817,192,0,229,45,10,0,0,2,0
1126,0,88,172,248,96,32,32,0,0
132,0,0,0,76,18,37,12,0,0
817,192,0,229,46,10,0,0,2,0
1034,192,0,0,5,14,5,94,0,0
1126,0,88,176,248,96,32,32,0,0
132,0,0,0,76,18,38,12,0,0
817,192,0,229,47,10,0,0,2,0
1034,192,0,0,5,14,5,106,0,0
1126,0,88,180,248,96,32,32,0,0
132,0,0,0,76,18,39,12,0,0
817,192,0,229,48,10,0,0,2,0
1126,0,88,184,248,96,32,32,0,0
1034,192,0,0,5,14,5,118,0,0
132,0,0,0,76,18,40,12,0,0
817,192,0,229,49,10,0,0,2,0
1126,0,88,188,248,96,32,32,0,0
1034,192,0,0,5,14,5,130,0,0
132,0,0,0,76,18,41,12,0,0
817,192,0,229,50,10,0,0,2,0
1126,0,88,192,248,96,32,32,0,0
132,0,0,0,76,18,42,12,0,0
1034,192,0,0,5,14,5,142,0,0
817,192,0,229,51,10,0,0,2,0
1126,0,88,196,248,96,32,32,0,0
132,0,0,0,76,18,43,12,0,0
817,192,0,229,52,10,0,0,2,0
1034,192,0,0,5,14,5,154,0,0
1126,0,88,200,248,96,32,32,0,0
132,0,0,0,76,18,44,12,0,0
817,192,0,229,53,10,0,0,2,0
1034,192,0,0,5,14,5,166,0,0
1126,0,88,204,248,96,32,32,0,0
132,0,0,0,76,18,45,12,0,0
817,192,0,229,54,10,0,0,2,0
1126,0,88,208,248,96,32,32,0,0
1034,192,0,0,5,14,5,178,0,0
132,0,0,0,76,18,46,12,0,0
817,192,0,229,55,10,0,0,2,0
1126,0,88,212,248,96,32,32,0,0
1034,192,0,0,5,14,5,190,0,0
132,0,0,0,76,18,47,12,0,0
817,192,0,229,56,10,0,0,2,0
1126,0,88,216,248,96,32,32,0,0
132,0,0,0,76,18,48,12,0,0
1034,192,0,0,5,14,5,202,0,0
817,192,0,229,57,10,0,0,2,0
1126,0,88,220,248,96,32,32,0,0
132,0,0,0,76,18,49,12,0,0
817,192,0,229,58,10,0,0,2,0
1034,192,0,0,5,14,5,214,0,0
1126,0,88,224,248,96,32,32,0,0
132,0,0,0,76,18,50,12,0,0
817,192,0,229,59,10,0,0,2,0
1034,192,0,0,5,14,5,226,0,0
1126,0,88,228,248,96,32,32,0,0
132,0,0,0,76,18,51,12,0,0
817,192,0,229,60,10,0,0,2,0
1126,0,88,232,248,96,32,32,0,0
1034,192,0,0,5,14,5,238,0,0
132,0,0,0,76,18,52,12,0,0
817,192,0,229,61,10,0,0,2,0
1126,0,88,236,248,96,32,32,0,0
1034,192,0,0,5,14,5,250,0,0
132,0,0,0,76,18,53,12,0,0
817,192,0,229,62,10,0,0,2,0
1126,0,92,0,248,96,32,32,0,0
132,0,0,0,76,18,54,12,0,0
1034,192,0,0,5,14,6,6,0,0
817,192,0,229,63,10,0,0,2,0
1126,0,92,4,248,96,32,32,0,0
132,0,0,0,76,18,55,12,0,0
817,192,0,229,64,10,0,0,2,0
1034,192,0,0,5,14,6,18,0,0
1126,0,92,8,248,96,32,32,0,0
132,0,0,0,76,18,56,12,0,0
817,192,0,229,65,10,0,0,2,0
1034,192,0,0,5,14,6,30,0,0
1126,0,92,12,248,96,32,32,0,0
132,0,0,0,76,18,57,12,0,0
817,192,0,229,66,10,0,0,2,0
1126,0,92,16,248,96,32,32,0,0
1034,192,0,0,5,14,6,42,0,0
132,0,0,0,76,18,58,12,0,0
817,192,0,229,67,10,0,0,2,0
1126,0,92,20,248,96,32,32,0,0
1034,192,0,0,5,14,6,54,0,0
132,0,0,0,76,18,59,12,0,0
817,192,0,229,68,10,0,0,2,0
1126,0,92,24,248,96,32,32,0,0
132,0,0,0,76,19,0,12,0,0
1034,192,0,0,5,14,6,66,0,0
817,192,0,229,69,10,0,0,2,0
1126,0,92,28,248,96,32,32,0,0
132,0,0,0,76,19,1,12,0,0
817,192,0,229,70,10,0,0,2,0
1034,192,0,0,5,14,6,78,0,0
1126,0,92,32,248,96,32,32,0,0
132,0,0,0,76,19,2,12,0,0
817,192,0,229,71,10,0,0,2,0
1034,192,0,0,5,14,6,90,0,0
1126,0,92,36,248,96,32,32,0,0
132,0,0,0,76,19,3,12,0,0
817,192,0,229,72,10,0,0,2,0
1126,0,92,40,248,96,32,32,0,0
1034,192,0,0,5,14,6,102,0,0
512,0,0,130,79,130,80,240,0,0
132,0,0,0,76,19,4,12,0,0
817,192,0,229,73,10,0,0,2,0
1126,0,92,44,248,96,32,32,0,0
1034,192,0,0,5,14,6,114,0,0
132,0,0,0,76,19,5,12,0,0
817,192,0,229,74,10,0,0,2,0
1126,0,92,48,248,96,32,32,0,0
132,0,0,0,76,19,6,12,0,0
1034,192,0,0,5,14,6,126,0,0
817,192,0,229,75,10,0,0,2,0
1200,255,0,128,0,176,0,24,241,0
1126,0,92,52,248,96,32,32,0,0
132,0,0,0,76,19,7,12,0,0
817,192,0,229,76,10,0,0,2,0
1034,192,0,0,5,14,6,138,0,0
1126,0,92,56,248,96,32,32,0,0
132,0,0,0,76,19,8,12,0,0
817,192,0,229,77,10,0,0,2,0
1034,192,0,0,5,14,6,150,0,0
1126,0,92,60,248,96,32,32,0,0
132,0,0,0,76,19,9,12,0,0
817,192,0,229,78,10,0,0,2,0
1126,0,92,64,248,96,32,32,0,0
1034,192,0,0,5,14,6,162,0,0
132,0,0,0,76,19,10,12,0,0
817,192,0,229,79,10,0,0,2,0
1126,0,92,68,248,96,32,32,0,0
1034,192,0,0,5,14,6,174,0,0
132,0,0,0,76,19,11,12,0,0
817,192,0,229,80,10,0,0,2,0
1126,0,92,72,248,96,32,32,0,0
132,0,0,0,76,19,12,12,0,0
1034,192,0,0,5,14,6,186,0,0
817,192,0,229,81,10,0,0,2,0
1126,0,92,76,248,96,32,32,0,0
132,0,0,0,76,19,13,12,0,0
817,192,0,229,82,10,0,0,2,0
1034,192,0,0,5,14,6,198,0,0
1126,0,92,80,248,96,32,32,0,0
132,0,0,0,76,19,14,12,0,0
817,192,0,229,83,10,0,0,2,0
1034,192,0,0,5,14,6,210,0,0
1126,0,92,84,248,96,32,32,0,0
132,0,0,0,76,19,15,12,0,0
817,192,0,229,84,10,0,0,2,0
1126,0,92,88,248,96,32,32,0,0
1034,192,0,0,5,14,6,222,0,0
132,0,0,0,76,19,16,12,0,0
817,192,0,229,85,10,0,0,2,0
1126,0,92,92,248,96,32,32,0,0
1034,192,0,0,5,14,6,234,0,0
132,0,0,0,76,19,17,12,0,0
817,192,0,229,86,10,0,0,2,0
1126,0,92,96,248,96,32,32,0,0
132,0,0,0,76,19,18,12,0,0
1034,192,0,0,5,14,6,246,0,0
817,192,0,229,87,10,0,0,2,0
1126,0,92,100,248,96,32,32,0,0
132,0,0,0,76,19,19,12,0,0
817,192,0,229,88,10,0,0,2,0
1034,192,0,0,5,14,7,2,0,0
1126,0,92,104,248,96,32,32,0,0
132,0,0,0,76,19,20,12,0,0
817,192,0,229,89,10,0,0,2,0
1034,192,0,0,5,14,7,14,0,0
1126,0,92,108,248,96,32,32,0,0
132,0,0,0,76,19,21,12,0,0
817,192,0,229,90,10,0,0,2,0
1126,0,92,112,248,96,32,32,0,0
1034,192,0,0,5,14,7,26,0,0
132,0,0,0,76,19,22,12,0,0
817,192,0,229,91,10,0,0,2,0
1126,0,92,116,248,96,32,32,0,0
1034,192,0,0,5,14,7,38,0,0
132,0,0,0,76,19,23,12,0,0
817,192,0,229,92,10,0,0,2,0
1126,0,92,120,248,96,32,32,0,0
132,0,0,0,76,19,24,12,0,0
1034,192,0,0,5,14,7,50,0,0
817,192,0,229,93,10,0,0,2,0
1126,0,92,124,248,96,32,32,0,0
1200,255,0,128,0,16,0,24,251,0
132,0,0,0,76,19,25,12,0,0
817,192,0,229,94,10,0,0,2,0
1034,192,0,0,5,14,7,62,0,0
1126,0,92,128,248,96,32,32,0,0
132,0,0,0,76,19,26,12,0,0
817,192,0,229,95,10,0,0,2,0
1034,192,0,0,5,14,7,74,0,0
1126,0,92,132,248,96,32,32,0,0
132,0,0,0,76,19,27,12,0,0
817,192,0,229,96,10,0,0,2,0
1126,0,92,136,248,96,32,32,0,0
1034,192,0,0,5,14,7,86,0,0
132,0,0,0,76,19,28,12,0,0
817,192,0,229,97,10,0,0,2,0
1126,0,92,140,248,96,32,32,0,0
1034,192,0,0,5,14,7,98,0,0
132,0,0,0,76,19,29,12,0,0
817,192,0,229,98,10,0,0,2,0
1126,0,92,144,248,96,32,32,0,0
132,0,0,0,76,19,30,12,0,0
1034,192,0,0,5,14,7,110,0,0
817,192,0,229,99,10,0,0,2,0
1126,0,92,148,248,96,32,32,0,0
132,0,0,0,76,19,31,12,0,0
817,192,0,229,100,10,0,0,2,0
1034,192,0,0,5,14,7,122,0,0
1126,0,92,152,248,96,32,32,0,0
132,0,0,0,76,19,32,12,0,0
817,192,0,229,101,10,0,0,2,0
1034,192,0,0,5,14,7,134,0,0
1126,0,92,156,248,96,32,32,0,0
132,0,0,0,76,19,33,12,0,0
817,192,0,229,102,10,0,0,2,0
1126,0,92,160,248,96,32,32,0,0
1034,192,0,0,5,14,7,146,0,0
132,0,0,0,76,19,34,12,0,0
817,192,0,229,103,10,0,0,2,0
1126,0,92,164,248,96,32,32,0,0
1034,192,0,0,5,14,7,158,0,0
132,0,0,0,76,19,35,12,0,0
817,192,0,229,104,10,0,0,2,0
1126,0,92,168,248,96,32,32,0,0
132,0,0,0,76,19,36,12,0,0
1034,192,0,0,5,14,7,170,0,0
817,192,0,229,105,10,0,0,2,0
1126,0,92,172,248,96,32,32,0,0
132,0,0,0,76,19,37,12,0,0
817,192,0,229,106,10,0,0,2,0
1034,192,0,0,5,14,7,182,0,0
1126,0,92,176,248,96,32,32,0,0
132,0,0,0,76,19,38,12,0,0
817,192,0,229,107,10,0,0,2,0
1034,192,0,0,5,14,7,194,0,0
1126,0,92,180,248,96,32,32,0,0
132,0,0,0,76,19,39,12,0,0
817,192,0,229,108,10,0,0,2,0
1126,0,92,184,248,96,32,32,0,0
1034,192,0,0,5,14,7,206,0,0
132,0,0,0,76,19,40,12,0,0
817,192,0,229,109,10,0,0,2,0
1126,0,92,188,248,96,32,32,0,0
1034,192,0,0,5,14,7,218,0,0
132,0,0,0,76,19,41,12,0,0
817,192,0,229,110,10,0,0,2,0
1126,0,92,192,248,96,32,32,0,0
132,0,0,0,76,19,42,12,0,0
1034,192,0,0,5,14,7,230,0,0
817,192,0,229,111,10,0,0,2,0
1126,0,92,196,248,96,32,32,0,0
132,0,0,0,76,19,43,12,0,0
817,192,0,229,112,10,0,0,2,0
1034,192,0,0,5,14,7,242,0,0
1126,0,92,200,248,96,32,32,0,0
132,0,0,0,76,19,44,12,0,0
817,192,0,229,113,10,0,0,2,0
1034,192,0,0,5,14,7,254,0,0
1126,0,92,204,248,96,32,32,0,0
132,0,0,0,76,19,45,12,0,0
817,192,0,229,114,10,0,0,2,0
1126,0,92,208,248,96,32,32,0,0
1034,192,0,0,5,14,8,10,0,0
132,0,0,0,76,19,46,12,0,0
817,192,0,229,115,10,0,0,2,0
1126,0,92,212,248,96,32,32,0,0
1034,192,0,0,5,14,8,22,0,0
132,0,0,0,76,19,47,12,0,0
817,192,0,229,116,10,0,0,2,0
1126,0,92,216,248,96,32,32,0,0
132,0,0,0,76,19,48,12,0,0
1034,192,0,0,5,14,8,34,0,0
817,192,0,229,117,10,0,0,2,0
1126,0,92,220,248,96,32,32,0,0
132,0,0,0,76,19,49,12,0,0
817,192,0,229,118,10,0,0,2,0
1034,192,0,0,5,14,8,46,0,0
1126,0,92,224,248,96,32,32,0,0
132,0,0,0,76,19,50,12,0,0
817,192,0,229,119,10,0,0,2,0
1034,192,0,0,5,14,8,58,0,0
1126,0,92,228,248,96,32,32,0,0
132,0,0,0,76,19,51,12,0,0
817,192,0,229,120,10,0,0,2,0
1126,0,92,232,248,96,32,32,0,0
1034,192,0,0,5,14,8,70,0,0
132,0,0,0,76,19,52,12,0,0
817,192,0,229,121,10,0,0,2,0
1126,0,92,236,248,96,32,32,0,0
1034,192,0,0,5,14,8,82,0,0
132,0,0,0,76,19,53,12,0,0
817,192,0,229,122,10,0,0,2,0
1126,0,96,0,248,96,32,32,0,0
132,0,0,0,76,19,54,12,0,0
1034,192,0,0,5,14,8,94,0,0
817,192,0,229,123,10,0,0,2,0
1126,0,96,4,248,96,32,32,0,0
132,0,0,0,76,19,55,12,0,0
817,192,0,229,124,10,0,0,2,0
1034,192,0,0,5,14,8,106,0,0
1126,0,96,8,248,96,32,32,0,0
132,0,0,0,76,19,56,12,0,0
817,192,0,229,125,10,0,0,2,0
1034,192,0,0,5,14,8,118,0,0
1126,0,96,12,248,96,32,32,0,0
132,0,0,0,76,19,57,12,0,0
817,192,0,229,126,10,0,0,2,0
1126,0,96,16,248,96,32,32,0,0
1034,192,0,0,5,14,8,130,0,0
132,0,0,0,76,19,58,12,0,0
817,192,0,229,127,10,0,0,2,0
1126,0,96,20,248,96,32,32,0,0
1034,192,0,0,5,14,8,142,0,0
132,0,0,0,76,19,59,12,0,0
817,192,0,229,128,10,0,0,2,0
1126,0,96,24,248,96,32,32,0,0
132,0,0,0,76,20,0,12,0,0
1034,192,0,0,5,14,8,154,0,0
817,192,0,229,129,10,0,0,2,0
1126,0,96,28,248,96,32,32,0,0
132,0,0,0,76,20,1,12,0,0
817,192,0,229,130,10,0,0,2,0
1034,192,0,0,5,14,8,166,0,0
1126,0,96,32,248,96,32,32,0,0
132,0,0,0,76,20,2,12,0,0
817,192,0,229,131,10,0,0,2,0
1034,192,0,0,5,14,8,178,0,0
1126,0,96,36,248,96,32,32,0,0
132,0,0,0,76,20,3,12,0,0
817,192,0,229,132,10,0,0,2,0
1126,0,96,40,248,96,32,32,0,0
1034,192,0,0,5,14,8,190,0,0
132,0,0,0,76,20,4,12,0,0
817,192,0,229,133,10,0,0,2,0
1126,0,96,44,248,96,32,32,0,0
1034,192,0,0,5,14,8,202,0,0
132,0,0,0,76,20,5,12,0,0
817,192,0,229,134,10,0,0,2,0
1126,0,96,48,248,96,32,32,0,0
132,0,0,0,76,20,6,12,0,0
1034,192,0,0,5,14,8,214,0,0
817,192,0,229,135,10,0,0,2,0
1126,0,96,52,248,96,32,32,0,0
132,0,0,0,76,20,7,12,0,0
817,192,0,229,136,10,0,0,2,0
1034,192,0,0,5,14,8,226,0,0
1126,0,96,56,248,96,32,32,0,0
132,0,0,0,76,20,8,12,0,0
817,192,0,229,137,10,0,0,2,0
1034,192,0,0,5,14,8,238,0,0
1126,0,96,60,248,96,32,32,0,0
132,0,0,0,76,20,9,12,0,0
817,192,0,229,138,10,0,0,2,0
1126,0,96,64,248,96,32,32,0,0
1034,192,0,0,5,14,8,250,0,0
132,0,0,0,76,20,10,12,0,0
817,192,0,229,139,10,0,0,2,0
1126,0,96,68,248,96,32,32,0,0
1034,192,0,0,5,14,9,6,0,0
132,0,0,0,76,20,11,12,0,0
817,192,0,229,140,10,0,0,2,0
1126,0,96,72,248,96,32,32,0,0
132,0,0,0,76,20,12,12,0,0
1034,192,0,0,5,14,9,18,0,0
817,192,0,229,141,10,0,0,2,0
1126,0,96,76,248,96,32,32,0,0
132,0,0,0,76,20,13,12,0,0
817,192,0,229,142,10,0,0,2,0
1034,192,0,0,5,14,9,30,0,0
1126,0,96,80,248,96,32,32,0,0
132,0,0,0,76,20,14,12,0,0
817,192,0,229,143,10,0,0,2,0
1077,40,32,0,20,0,36,41,0,0
1077,124,112,8,92,0,32,41,0,0
1034,192,0,0,5,14,9,42,0,0
1126,0,96,84,248,96,32,32,0,0
132,0,0,0,76,20,15,12,0,0
817,192,0,229,144,10,0,0,2,0
1126,0,96,88,248,96,32,32,0,0
1034,192,0,0,5,14,9,54,0,0
132,0,0,0,76,20,16,12,0,0
817,192,0,229,145,10,0,0,2,0
1126,0,96,92,248,96,32,32,0,0
1034,192,0,0,5,14,9,66,0,0
132,0,0,0,76,20,17,12,0,0
817,192,0,229,146,10,0,0,2,0
1126,0,96,96,248,96,32,32,0,0
132,0,0,0,76,20,18,12,0,0
1034,192,0,0,5,14,9,78,0,0
817,192,0,229,147,10,0,0,2,0
1126,0,96,100,248,96,32,32,0,0
132,0,0,0,76,20,19,12,0,0
817,192,0,229,148,10,0,0,2,0
1034,192,0,0,5,14,9,90,0,0
1126,0,96,104,248,96,32,32,0,0
132,0,0,0,76,20,20,12,0,0
817,192,0,229,149,10,0,0,2,0
1034,192,0,0,5,14,9,102,0,0
1126,0,96,108,248,96,32,32,0,0
132,0,0,0,76,20,21,12,0,0
817,192,0,229,150,10,0,0,2,0
1126,0,96,112,248,96,32,32,0,0
1034,192,0,0,5,14,9,114,0,0
132,0,0,0,76,20,22,12,0,0
817,192,0,229,151,10,0,0,2,0
1126,0,96,116,248,96,32,32,0,0
1034,192,0,0,5,14,9,126,0,0
132,0,0,0,76,20,23,12,0,0
817,192,0,229,152,10,0,0,2,0
1126,0,96,120,248,96,32,32,0,0
132,0,0,0,76,20,24,12,0,0
1034,192,0,0,5,14,9,138,0,0
817,192,0,229,153,10,0,0,2,0
1126,0,96,124,248,96,32,32,0,0
132,0,0,0,76,20,25,12,0,0
817,192,0,229,154,10,0,0,2,0
1034,192,0,0,5,14,9,150,0,0
1126,0,96,128,248,96,32,32,0,0
132,0,0,0,76,20,26,12,0,0
817,192,0,229,155,10,0,0,2,0
1034,192,0,0,5,14,9,162,0,0
1126,0,96,132,248,96,32,32,0,0
132,0,0,0,76,20,27,12,0,0
817,192,0,229,156,10,0,0,2,0
1126,0,96,136,248,96,32,32,0,0
1034,192,0,0,5,14,9,174,0,0
132,0,0,0,76,20,28,12,0,0
817,192,0,229,157,10,0,0,2,0
1126,0,96,140,248,96,32,32,0,0
1034,192,0,0,5,14,9,186,0,0
132,0,0,0,76,20,29,12,0,0
817,192,0,229,158,10,0,0,2,0
1126,0,96,144,248,96,32,32,0,0
132,0,0,0,76,20,30,12,0,0
1034,192,0,0,5,14,9,198,0,0
817,192,0,229,159,10,0,0,2,0
1126,0,96,148,248,96,32,32,0,0
132,0,0,0,76,20,31,12,0,0
817,192,0,229,160,10,0,0,2,0
1034,192,0,0,5,14,9,210,0,0
1126,0,96,152,248,96,32,32,0,0
132,0,0,0,76,20,32,12,0,0
817,192,0,229,161,10,0,0,2,0
1034,192,0,0,5,14,9,222,0,0
1126,0,96,156,248,96,32,32,0,0
132,0,0,0,76,20,33,12,0,0
817,192,0,229,162,10,0,0,2,0
1126,0,96,160,248,96,32,32,0,0
1034,192,0,0,5,14,9,234,0,0
132,0,0,0,76,20,34,12,0,0
817,192,0,229,163,10,0,0,2,0
1126,0,96,164,248,96,32,32,0,0
1034,192,0,0,5,14,9,246,0,0
132,0,0,0,76,20,35,12,0,0
817,192,0,229,164,10,0,0,2,0
1072,129,0,7,52,100,1,0,2,0
1076,36,0,16,0,15,255,2,64,0
1077,40,32,8,24,0,0,32,0,0
1126,0,96,168,248,96,32,32,0,0
132,0,0,0,76,20,36,12,0,0
1034,192,0,0,5,14,10,2,0,0
817,192,0,229,165,10,0,0,2,0
1076,36,0,16,0,15,255,2,96,0
1077,40,32,8,28,0,0,33,0,0
1126,0,96,172,248,96,32,32,0,0
132,0,0,0,76,20,37,12,0,0
817,192,0,229,166,10,0,0,2,0
1034,192,0,0,5,14,10,14,0,0
1126,0,96,176,248,96,32,32,0,0
132,0,0,0,76,20,38,12,0,0
817,192,0,229,167,10,0,0,2,0
1034,192,0,0,5,14,10,26,0,0
1126,0,96,180,248,96,32,32,0,0
132,0,0,0,76,20,39,12,0,0
817,192,0,229,168,10,0,0,2,0
1126,0,96,184,248,96,32,32,0,0
1034,192,0,0,5,14,10,38,0,0
132,0,0,0,76,20,40,12,0,0
817,192,0,229,169,10,0,0,2,0
1126,0,96,188,248,96,32,32,0,0
1034,192,0,0,5,14,10,50,0,0
132,0,0,0,76,20,41,12,0,0
817,192,0,229,170,10,0,0,2,0
1126,0,96,192,248,96,32,32,0,0
132,0,0,0,76,20,42,12,0,0
1034,192,0,0,5,14,10,62,0,0
817,192,0,229,171,10,0,0,2,0
1126,0,96,196,248,96,32,32,0,0
132,0,0,0,76,20,43,12,0,0
817,192,0,229,172,10,0,0,2,0
1034,192,0,0,5,14,10,74,0,0
1126,0,96,200,248,96,32,32,0,0
132,0,0,0,76,20,44,12,0,0
817,192,0,229,173,10,0,0,2,0
1034,192,0,0,5,14,10,86,0,0
1126,0,96,204,248,96,32,32,0,0
132,0,0,0,76,20,45,12,0,0
817,192,0,229,174,10,0,0,2,0
1126,0,96,208,248,96,32,32,0,0
1034,192,0,0,5,14,10,98,0,0
132,0,0,0,76,20,46,12,0,0
817,192,0,229,175,10,0,0,2,0
1126,0,96,212,248,96,32,32,0,0
1034,192,0,0,5,14,10,110,0,0
132,0,0,0,76,20,47,12,0,0
817,192,0,229,176,10,0,0,2,0
1126,0,96,216,248,96,32,32,0,0
132,0,0,0,76,20,48,12,0,0
1034,192,0,0,5,14,10,122,0,0
817,192,0,229,177,10,0,0,2,0
1126,0,96,220,248,96,32,32,0,0
132,0,0,0,76,20,49,12,0,0
817,192,0,229,178,10,0,0,2,0
1034,192,0,0,5,14,10,134,0,0
1126,0,96,224,248,96,32,32,0,0
132,0,0,0,76,20,50,12,0,0
817,192,0,229,179,10,0,0,2,0
1034,192,0,0,5,14,10,146,0,0
1126,0,96,228,248,96,32,32,0,0
132,0,0,0,76,20,51,12,0,0
817,192,0,229,180,10,0,0,2,0
1126,0,96,232,248,96,32,32,0,0
